"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"model.nlogo"
"full-factorial-analysis"
"11/02/2025 23:42:19:821 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","population-size","avg-degree","initial-seeds","network-type","rumor-is-true?","heterogeneity-level","learning-rate","initial-trust-mean","initial-trust-sd","hearing-threshold","trust-update-interval","verify-rumor?","verification-delay","show-trust-links?","max-ticks","[step]","count turtles with [rumor-known?] / population-size","mean [belief] of turtles","mean [belief] of turtles with [rumor-known?]","count turtles with [belief > 0.5] / population-size","variance [belief] of turtles"
"508","200","6","5","scale-free","true","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3117693526246995","0.3117693526246995","0","1.9695617982988232E-17"
"507","200","6","5","scale-free","true","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3581892815854059","0.3581892815854059","0","2.2126126740466028E-20"
"510","200","6","5","scale-free","true","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3440982196554795","0.3440982196554795","0","3.8070488417670175E-21"
"513","200","6","5","scale-free","true","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.44999571010860195","0.44999571010860195","0","5.700856538822816E-28"
"509","200","6","5","scale-free","true","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.30324265017214797","0.30324265017214797","0","2.650615679291443E-17"
"514","200","6","5","scale-free","true","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4318330369712829","0.4318330369712829","0","3.441475380914099E-29"
"511","200","6","5","scale-free","true","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.3871911788410031","0.3871911788410031","0","4.341185718189569E-22"
"512","200","6","5","scale-free","true","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4442944023506474","0.4442944023506474","0","1.183094065180893E-27"
"516","200","6","5","scale-free","true","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.41722102826451235","0.41722102826451235","0","2.8593678299808325E-26"
"515","200","6","5","scale-free","true","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.48298661375113805","0.48298661375113805","0","5.648708007904123E-30"
"517","200","6","5","scale-free","true","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.45597722498600346","0.45597722498600346","0","8.04032819996579E-29"
"521","200","6","5","scale-free","true","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3966696026152888","0.3966696026152888","0","3.0896287160477227E-16"
"519","200","6","5","scale-free","true","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.45187329363863954","0.45187329363863954","0","1.0261401198286816E-29"
"520","200","6","5","scale-free","true","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4603279470080585","0.4603279470080585","0","1.9130254782288074E-28"
"518","200","6","5","scale-free","true","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.5377702692995954","0.5377702692995954","1","6.495219061329788E-30"
"527","200","6","5","scale-free","true","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.29211604482215014","0.29211604482215014","0","6.375296127643788E-16"
"523","200","6","5","scale-free","true","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.31957422414917813","0.31957422414917813","0","5.566967588572257E-17"
"524","200","6","5","scale-free","true","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3670704662397716","0.3670704662397716","0","6.525462328634812E-18"
"526","200","6","5","scale-free","true","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3357209422363133","0.3357209422363133","0","1.5355981089767013E-16"
"522","200","6","5","scale-free","true","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.30022714598523437","0.30022714598523437","0","3.138601764821681E-16"
"528","200","6","5","scale-free","true","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.34229341518327916","0.34229341518327916","0","7.747956226948026E-18"
"525","200","6","5","scale-free","true","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.37676934983836213","0.37676934983836213","0","3.5220429644815955E-19"
"530","200","6","5","scale-free","true","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3245465527442309","0.3245465527442309","0","3.3925558806920834E-17"
"532","200","6","5","scale-free","true","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.43706756478940206","0.43706756478940206","0","2.325011208038735E-25"
"531","200","6","5","scale-free","true","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4949059541881779","0.4949059541881779","0","1.4330528711812237E-20"
"533","200","6","5","scale-free","true","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.5054267982448769","0.5054267982448769","1","6.14512928626796E-22"
"529","200","6","5","scale-free","true","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.4073577410517726","0.4073577410517726","0","1.1964605583288031E-13"
"534","200","6","5","scale-free","true","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4556795403574743","0.4556795403574743","0","1.7750276232009422E-28"
"535","200","6","5","scale-free","true","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.44481543378319316","0.44481543378319316","0","1.721848574591404E-28"
"536","200","6","5","scale-free","true","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.5475242240953225","0.5475242240953225","1","4.8856603707618536E-30"
"538","200","6","5","scale-free","true","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4714902863342401","0.4714902863342401","0","6.418858552105613E-29"
"537","200","6","5","scale-free","true","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4706785985639445","0.4706785985639445","0","5.017947562841453E-30"
"542","200","6","5","scale-free","true","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.32426550284056416","0.32426550284056416","0","9.229370134267446E-19"
"540","200","6","5","scale-free","true","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4367962142420577","0.4367962142420577","0","8.363729581984101E-28"
"541","200","6","5","scale-free","true","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3077780962715306","0.3077780962715306","0","1.2560951943130127E-17"
"543","200","6","5","scale-free","true","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3327623276614802","0.3327623276614802","0","3.217606032425141E-20"
"546","200","6","5","scale-free","true","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3115409956478768","0.3115409956478768","0","2.40400287325448E-17"
"539","200","6","5","scale-free","true","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.5201453952140491","0.5201453952140491","1","1.5541352657884305E-29"
"544","200","6","5","scale-free","true","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.35157953079188","0.35157953079188","0","5.784684771164247E-19"
"547","200","6","5","scale-free","true","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.30563198316474105","0.30563198316474105","0","2.2974945094124595E-11"
"549","200","6","5","scale-free","true","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.2986487398116785","0.2986487398116785","0","2.365187500793613E-10"
"545","200","6","5","scale-free","true","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.326743917158777","0.326743917158777","0","1.1389037030941789E-18"
"548","200","6","5","scale-free","true","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3300915048294381","0.3300915048294381","0","2.533685122528368E-19"
"550","200","6","5","scale-free","true","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3021114528343306","0.3021114528343306","0","2.508024583394367E-11"
"551","200","6","5","scale-free","true","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.46386585509918526","0.46386585509918526","0","2.938129041269732E-30"
"552","200","6","5","scale-free","true","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4354008734936592","0.4354008734936592","0","2.801094731597984E-19"
"554","200","6","5","scale-free","true","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4332042677295524","0.4332042677295524","0","1.9242148145402308E-26"
"553","200","6","5","scale-free","true","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4346518873270871","0.4346518873270871","0","3.99024814182658E-14"
"555","200","6","5","scale-free","true","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.44072101802283414","0.44072101802283414","0","1.4697021067974413E-21"
"556","200","6","5","scale-free","true","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.41395009381349657","0.41395009381349657","0","5.642047182489529E-14"
"560","200","6","5","scale-free","true","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4612926367528272","0.4612926367528272","0","7.463485102260938E-16"
"559","200","6","5","scale-free","true","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.43697780195550867","0.43697780195550867","0","8.223695312508104E-29"
"563","200","6","5","scale-free","true","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3147764762789303","0.3147764762789303","0","2.2728326188010447E-14"
"558","200","6","5","scale-free","true","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.46873366701853025","0.46873366701853025","0","1.6751505005309849E-16"
"564","200","6","5","scale-free","true","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3301644177259218","0.3301644177259218","0","7.285393460572403E-14"
"562","200","6","5","scale-free","true","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3099598795516492","0.3099598795516492","0","3.3346853384486796E-13"
"557","200","6","5","scale-free","true","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4359634642488502","0.4359634642488502","0","1.4843843158604343E-28"
"565","200","6","5","scale-free","true","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.31440373725474613","0.31440373725474613","0","1.7932389572205396E-14"
"561","200","6","5","scale-free","true","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.36636508490180364","0.36636508490180364","0","1.0425524747971106E-14"
"568","200","6","5","scale-free","true","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.2685307021311041","0.2685307021311041","0","7.732786789592652E-14"
"567","200","6","5","scale-free","true","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.27324223266912356","0.27324223266912356","0","7.60218747607111E-14"
"569","200","6","5","scale-free","true","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.36055369532940673","0.36055369532940673","0","6.4309269917484845E-15"
"566","200","6","5","scale-free","true","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3306382819427381","0.3306382819427381","0","1.3592974534485265E-12"
"570","200","6","5","scale-free","true","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3481064081352291","0.3481064081352291","0","5.001709557580855E-13"
"571","200","6","5","scale-free","true","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.461487334909464","0.461487334909464","0","5.805542430023856E-23"
"572","200","6","5","scale-free","true","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.46327891029797885","0.46327891029797885","0","7.312240006674664E-23"
"574","200","6","5","scale-free","true","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.446965437340475","0.446965437340475","0","4.6543726706102125E-20"
"573","200","6","5","scale-free","true","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4331334290256345","0.4331334290256345","0","1.5028372497069723E-21"
"575","200","6","5","scale-free","true","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4326136151040712","0.4326136151040712","0","6.825045022367023E-21"
"576","200","6","5","scale-free","true","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4357653968740637","0.4357653968740637","0","3.6413638350978316E-23"
"577","200","6","5","scale-free","true","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4080413808538656","0.4080413808538656","0","4.3790238459517405E-22"
"578","200","6","5","scale-free","true","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.42951080240571715","0.42951080240571715","0","5.99840876616607E-23"
"579","200","6","5","scale-free","true","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4525894870473994","0.4525894870473994","0","9.210310708125564E-22"
"583","200","6","5","scale-free","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.34726494479736764","0.34726494479736764","0","2.9890167947700033E-10"
"582","200","6","5","scale-free","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.2388373031203067","0.2388373031203067","0","8.102859376446036E-12"
"580","200","6","5","scale-free","true","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.487527641135407","0.487527641135407","0","3.315001760957747E-21"
"581","200","6","5","scale-free","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.2793536384582034","0.2793536384582034","0","3.208914707998734E-11"
"584","200","6","5","scale-free","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.2835469052841315","0.2835469052841315","0","1.2340169998563425E-11"
"586","200","6","5","scale-free","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.2910711765527909","0.2910711765527909","0","1.957710275153031E-11"
"585","200","6","5","scale-free","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3466539048066483","0.3466539048066483","0","4.514210777790072E-12"
"589","200","6","5","scale-free","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3537966164892539","0.3537966164892539","0","2.91601334630061E-12"
"588","200","6","5","scale-free","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3647841386125996","0.3647841386125996","0","2.594137898753952E-10"
"591","200","6","5","scale-free","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.44446911468680644","0.44446911468680644","0","2.967753775689201E-15"
"590","200","6","5","scale-free","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.34943077703609293","0.34943077703609293","0","2.0901819461004693E-13"
"593","200","6","5","scale-free","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.40106638688863094","0.40106638688863094","0","2.7262250808970676E-15"
"587","200","6","5","scale-free","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.38846994931079004","0.38846994931079004","0","2.515804547215536E-11"
"592","200","6","5","scale-free","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.45534430903912093","0.45534430903912093","0","1.071321216589679E-14"
"595","200","6","5","scale-free","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.3547558853606983","0.3547558853606983","0","5.537321585629435E-15"
"594","200","6","5","scale-free","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.44989275285831437","0.44989275285831437","0","1.8902161201485948E-14"
"596","200","6","5","scale-free","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.43540422903539394","0.43540422903539394","0","2.280388482696524E-15"
"597","200","6","5","scale-free","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4438723017420622","0.4438723017420622","0","3.578858181843325E-18"
"601","200","6","5","scale-free","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3728757147019283","0.3728757147019283","0","1.0538317119497127E-20"
"602","200","6","5","scale-free","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3775025156527063","0.3775025156527063","0","8.174912388574142E-20"
"600","200","6","5","scale-free","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.44010352390388535","0.44010352390388535","0","2.0928541514081602E-14"
"598","200","6","5","scale-free","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.5096490837807127","0.5096490837807127","1","5.866700827470082E-15"
"599","200","6","5","scale-free","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4190573809642455","0.4190573809642455","0","2.0841847445434653E-14"
"605","200","6","5","scale-free","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.32609399499275676","0.32609399499275676","0","8.606524204030623E-19"
"606","200","6","5","scale-free","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3457574626566231","0.3457574626566231","0","6.449619576843055E-19"
"604","200","6","5","scale-free","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3744590382616017","0.3744590382616017","0","2.8174206260749167E-19"
"607","200","6","5","scale-free","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3174742916776243","0.3174742916776243","0","1.0943070077513185E-16"
"603","200","6","5","scale-free","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3201596707458094","0.3201596707458094","0","6.94277109526213E-17"
"610","200","6","5","scale-free","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.30607675989237565","0.30607675989237565","0","1.4953280465119047E-15"
"608","200","6","5","scale-free","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3953230391895702","0.3953230391895702","0","4.707971933206973E-22"
"609","200","6","5","scale-free","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.2909739920220722","0.2909739920220722","0","9.428068294764706E-17"
"612","200","6","5","scale-free","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4170693742105073","0.4170693742105073","0","3.843004719784071E-25"
"613","200","6","5","scale-free","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.46560074912811233","0.46560074912811233","0","4.6579089928961455E-30"
"615","200","6","5","scale-free","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4160460034386672","0.4160460034386672","0","6.696038800050717E-26"
"611","200","6","5","scale-free","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.5083923097253092","0.5083923097253092","1","4.893216984332595E-31"
"614","200","6","5","scale-free","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4572777428840605","0.4572777428840605","0","6.626592646440794E-30"
"616","200","6","5","scale-free","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.38879454321361445","0.38879454321361445","0","2.8716705611424397E-25"
"617","200","6","5","scale-free","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.5427563104790601","0.5427563104790601","1","3.165539752130202E-30"
"619","200","6","5","scale-free","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4738806317737979","0.4738806317737979","0","1.9588507649843595E-30"
"621","200","6","5","scale-free","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.2947587728966796","0.2947587728966796","0","5.239344523411028E-18"
"624","200","6","5","scale-free","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.4064754704388165","0.4064754704388165","0","4.30704578940427E-23"
"618","200","6","5","scale-free","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.44006546167892824","0.44006546167892824","0","1.6314803026577443E-28"
"623","200","6","5","scale-free","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.2953303288707054","0.2953303288707054","0","3.962791275795279E-17"
"622","200","6","5","scale-free","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3314438738440068","0.3314438738440068","0","4.592145159910693E-20"
"626","200","6","5","scale-free","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3135762631755683","0.3135762631755683","0","6.543582765964832E-19"
"625","200","6","5","scale-free","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3626709152558009","0.3626709152558009","0","3.063263429493724E-21"
"628","200","6","5","scale-free","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3181939997456553","0.3181939997456553","0","4.586200629222074E-17"
"630","200","6","5","scale-free","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3553279994865261","0.3553279994865261","0","5.275065210758872E-18"
"629","200","6","5","scale-free","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.38563150111810457","0.38563150111810457","0","1.6219724545819379E-21"
"631","200","6","5","scale-free","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.46868507368863244","0.46868507368863244","0","1.4985167317241083E-30"
"620","200","6","5","scale-free","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.5082525362087013","0.5082525362087013","1","4.13631683814849E-31"
"627","200","6","5","scale-free","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3532768895263124","0.3532768895263124","0","6.385506028787594E-20"
"634","200","6","5","scale-free","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4510221001663941","0.4510221001663941","0","8.034737374379049E-27"
"632","200","6","5","scale-free","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4629515958277649","0.4629515958277649","0","2.1778377098971177E-29"
"635","200","6","5","scale-free","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4214541375826553","0.4214541375826553","0","4.534855518054076E-26"
"633","200","6","5","scale-free","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4565983226542435","0.4565983226542435","0","3.903360585327496E-25"
"637","200","6","5","scale-free","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.3911536024573758","0.3911536024573758","0","1.5702170222330917E-25"
"636","200","6","5","scale-free","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4788657673116014","0.4788657673116014","0","3.270604553518482E-30"
"639","200","6","5","scale-free","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.38744870604385084","0.38744870604385084","0","3.117087380794026E-26"
"638","200","6","5","scale-free","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4927118859421186","0.4927118859421186","0","3.276210074241041E-30"
"643","200","6","5","scale-free","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3228399612138144","0.3228399612138144","0","6.248993933608803E-18"
"642","200","6","5","scale-free","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.35500792056201574","0.35500792056201574","0","2.844172092615852E-14"
"644","200","6","5","scale-free","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.30417550666586124","0.30417550666586124","0","3.529210056586728E-16"
"641","200","6","5","scale-free","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3121528966303799","0.3121528966303799","0","4.351224508651753E-18"
"645","200","6","5","scale-free","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.30368616971193985","0.30368616971193985","0","8.795475304425095E-17"
"646","200","6","5","scale-free","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3241159033763089","0.3241159033763089","0","1.1772053962488796E-16"
"647","200","6","5","scale-free","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3651446306525519","0.3651446306525519","0","1.3546199424815752E-17"
"640","200","6","5","scale-free","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.44993962919023617","0.44993962919023617","0","2.43649919878585E-28"
"648","200","6","5","scale-free","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3580887329965438","0.3580887329965438","0","5.463791339966944E-14"
"649","200","6","5","scale-free","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.30893620328852633","0.30893620328852633","0","2.0293091500373593E-15"
"650","200","6","5","scale-free","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.32588035571509744","0.32588035571509744","0","4.64355430271254E-18"
"651","200","6","5","scale-free","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.44180137530753116","0.44180137530753116","0","1.173090525351855E-22"
"653","200","6","5","scale-free","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.40733347156358596","0.40733347156358596","0","1.0260542818085231E-25"
"654","200","6","5","scale-free","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.43058720462197564","0.43058720462197564","0","6.077257751098438E-19"
"657","200","6","5","scale-free","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.36009272621679095","0.36009272621679095","0","3.578058346394444E-24"
"655","200","6","5","scale-free","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.5224228300863595","0.5224228300863595","1","3.1101039394595983E-30"
"652","200","6","5","scale-free","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4250468750058801","0.4250468750058801","0","1.9902456343164327E-26"
"656","200","6","5","scale-free","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4387582511282541","0.4387582511282541","0","2.7340456113676103E-25"
"659","200","6","5","scale-free","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4524677098754893","0.4524677098754893","0","1.1100007393153817E-24"
"658","200","6","5","scale-free","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4666759864701572","0.4666759864701572","0","7.96650761427531E-25"
"661","200","6","5","scale-free","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.32314683577094316","0.32314683577094316","0","2.0049977910945566E-16"
"663","200","6","5","scale-free","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3232842864190836","0.3232842864190836","0","7.398043144669646E-19"
"660","200","6","5","scale-free","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4178558598265418","0.4178558598265418","0","3.05679545442142E-26"
"664","200","6","5","scale-free","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3164257107032311","0.3164257107032311","0","2.4566479316958455E-14"
"662","200","6","5","scale-free","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.37216153795834933","0.37216153795834933","0","3.258241353802403E-23"
"668","200","6","5","scale-free","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.27616082840240713","0.27616082840240713","0","3.213095417398472E-13"
"666","200","6","5","scale-free","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3323529073789495","0.3323529073789495","0","2.001709964419655E-19"
"669","200","6","5","scale-free","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.31053553429064906","0.31053553429064906","0","4.706172996686012E-17"
"667","200","6","5","scale-free","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.36159430268231674","0.36159430268231674","0","4.7724469297760176E-21"
"665","200","6","5","scale-free","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.37144238992249917","0.37144238992249917","0","3.365468136950983E-14"
"670","200","6","5","scale-free","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3094631650634057","0.3094631650634057","0","1.237265901110653E-14"
"671","200","6","5","scale-free","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4304242523166163","0.4304242523166163","0","2.02545193875165E-28"
"673","200","6","5","scale-free","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.48319130722648274","0.48319130722648274","0","6.797627014284097E-24"
"672","200","6","5","scale-free","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.448486881736133","0.448486881736133","0","2.798050098190138E-21"
"674","200","6","5","scale-free","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.5251426376785693","0.5251426376785693","1","2.8470470719600978E-30"
"681","200","6","5","scale-free","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.34450372661272105","0.34450372661272105","0","2.273023091860318E-16"
"675","200","6","5","scale-free","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.43219351334236955","0.43219351334236955","0","1.0451304558473583E-16"
